id,distr,street,starea,gymd,squd,kinded,primd,highd,hospd,clinid,medicad,busd,subd,ndis,malld,superd,foodd,popud,jobd,trader,amuser,healthr,edur,degree,year,volume,green,houset,bedr,liv,restr,area,direct,type,x,y,price,rent
1054,大兴区,魏善庄镇,80.5169764820412,0.0248394821487874,0.0372592232231811,0.0124197410743937,0.086938187520756,0.0124197410743937,0.086938187520756,0.0496789642975749,0.136617151818331,1.46552944677846,0,6232.80802188805,0,0.645826535868473,0.298073785785449,579.517538272285,151.520841107603,0.621608040773405,0.0584969804603944,0.0111777669669543,0.0784927635901683,0.323639574831106,33,2.5,0.2,2室1厅1卫,2,1,1,80,5,1,116.428747,39.683411,2766,34.575
1055,大兴区,天宫院街道,37.2075939635388,0.645029614747961,0.0268762339478317,0.295638573426149,0.0806287018434952,0.107504935791327,0.241886105530485,0.241886105530485,0.483772211060971,3.03701443610498,0.0537524678956634,1200.28365398567,0.0806287018434952,2.49948975714835,8.97666213857579,2349.38599054971,497.210328034887,5.93615379205759,0.00107504935791327,0.0591277146852298,0.526236660698545,0.400116259325324,11,2.5,0.3,1室1厅1卫,1,1,1,30,5,1,116.3295495,39.6857739,2150,71.6666666666667
1056,大兴区,天宫院街道,37.2075939635388,0.645029614747961,0.0268762339478317,0.295638573426149,0.0806287018434952,0.107504935791327,0.241886105530485,0.241886105530485,0.483772211060971,3.03701443610498,0.0537524678956634,1200.28365398567,0.0806287018434952,2.49948975714835,8.97666213857579,2349.38599054971,497.210328034887,5.93615379205759,0.00107504935791327,0.0591277146852298,0.526236660698545,0.400116259325324,11,2.5,0.3,3室1厅2卫,3,1,2,16,4,0,116.3295495,39.6857739,1400,87.5
1057,大兴区,天宫院街道,37.2075939635388,0.645029614747961,0.0268762339478317,0.295638573426149,0.0806287018434952,0.107504935791327,0.241886105530485,0.241886105530485,0.483772211060971,3.03701443610498,0.0537524678956634,1200.28365398567,0.0806287018434952,2.49948975714835,8.97666213857579,2349.38599054971,497.210328034887,5.93615379205759,0.00107504935791327,0.0591277146852298,0.526236660698545,0.400116259325324,11,2.5,0.3,2室1厅1卫,2,1,1,89,5,1,116.3295495,39.6857739,4200,47.1910112359551
1058,大兴区,天宫院街道,37.2075939635388,0.645029614747961,0.0268762339478317,0.295638573426149,0.0806287018434952,0.107504935791327,0.241886105530485,0.241886105530485,0.483772211060971,3.03701443610498,0.0537524678956634,1200.28365398567,0.0806287018434952,2.49948975714835,8.97666213857579,2349.38599054971,497.210328034887,5.93615379205759,0.00107504935791327,0.0591277146852298,0.526236660698545,0.400116259325324,11,2.5,0.3,2室1厅1卫,2,1,1,12,5,0,116.3295495,39.6857739,1550,129.166666666667
1059,大兴区,天宫院街道,37.2075939635388,0.645029614747961,0.0268762339478317,0.295638573426149,0.0806287018434952,0.107504935791327,0.241886105530485,0.241886105530485,0.483772211060971,3.03701443610498,0.0537524678956634,1200.28365398567,0.0806287018434952,2.49948975714835,8.97666213857579,2349.38599054971,497.210328034887,5.93615379205759,0.00107504935791327,0.0591277146852298,0.526236660698545,0.400116259325324,11,2.5,0.3,3室1厅2卫,3,1,2,15,4,0,116.3295495,39.6857739,1550,103.333333333333
1060,大兴区,天宫院街道,37.2075939635388,0.645029614747961,0.0268762339478317,0.295638573426149,0.0806287018434952,0.107504935791327,0.241886105530485,0.241886105530485,0.483772211060971,3.03701443610498,0.0537524678956634,1200.28365398567,0.0806287018434952,2.49948975714835,8.97666213857579,2349.38599054971,497.210328034887,5.93615379205759,0.00107504935791327,0.0591277146852298,0.526236660698545,0.400116259325324,11,2.5,0.3,2室1厅1卫,2,1,1,12,5,0,116.3295495,39.6857739,1650,137.5
1061,大兴区,天宫院街道,37.2075939635388,0.645029614747961,0.0268762339478317,0.295638573426149,0.0806287018434952,0.107504935791327,0.241886105530485,0.241886105530485,0.483772211060971,3.03701443610498,0.0537524678956634,1200.28365398567,0.0806287018434952,2.49948975714835,8.97666213857579,2349.38599054971,497.210328034887,5.93615379205759,0.00107504935791327,0.0591277146852298,0.526236660698545,0.400116259325324,11,2.5,0.3,2室1厅1卫,2,1,1,88,6,1,116.3295495,39.6857739,4200,47.7272727272727
1062,大兴区,天宫院街道,37.2075939635388,0.645029614747961,0.0268762339478317,0.295638573426149,0.0806287018434952,0.107504935791327,0.241886105530485,0.241886105530485,0.483772211060971,3.03701443610498,0.0537524678956634,1200.28365398567,0.0806287018434952,2.49948975714835,8.97666213857579,2349.38599054971,497.210328034887,5.93615379205759,0.00107504935791327,0.0591277146852298,0.526236660698545,0.400116259325324,11,2.5,0.3,2室1厅1卫,2,1,1,18.8,5,0,116.3295495,39.6857739,1320,70.2127659574468
1063,大兴区,天宫院街道,37.2075939635388,0.645029614747961,0.0268762339478317,0.295638573426149,0.0806287018434952,0.107504935791327,0.241886105530485,0.241886105530485,0.483772211060971,3.03701443610498,0.0537524678956634,1200.28365398567,0.0806287018434952,2.49948975714835,8.97666213857579,2349.38599054971,497.210328034887,5.93615379205759,0.00107504935791327,0.0591277146852298,0.526236660698545,0.400116259325324,11,2.5,0.3,2室1厅1卫,2,1,1,16,4,0,116.3295495,39.6857739,1650,103.125
1064,大兴区,天宫院街道,37.2075939635388,0.645029614747961,0.0268762339478317,0.295638573426149,0.0806287018434952,0.107504935791327,0.241886105530485,0.241886105530485,0.483772211060971,3.03701443610498,0.0537524678956634,1200.28365398567,0.0806287018434952,2.49948975714835,8.97666213857579,2349.38599054971,497.210328034887,5.93615379205759,0.00107504935791327,0.0591277146852298,0.526236660698545,0.400116259325324,11,2.5,0.3,1室1厅1卫,1,1,1,63,6,1,116.3295495,39.6857739,3500,55.5555555555556
1065,大兴区,天宫院街道,37.2075939635388,0.645029614747961,0.0268762339478317,0.295638573426149,0.0806287018434952,0.107504935791327,0.241886105530485,0.241886105530485,0.483772211060971,3.03701443610498,0.0537524678956634,1200.28365398567,0.0806287018434952,2.49948975714835,8.97666213857579,2349.38599054971,497.210328034887,5.93615379205759,0.00107504935791327,0.0591277146852298,0.526236660698545,0.400116259325324,11,2.5,0.3,2室1厅1卫,2,1,1,15,4,0,116.3295495,39.6857739,1700,113.333333333333
1066,大兴区,天宫院街道,37.2075939635388,0.645029614747961,0.0268762339478317,0.295638573426149,0.0806287018434952,0.107504935791327,0.241886105530485,0.241886105530485,0.483772211060971,3.03701443610498,0.0537524678956634,1200.28365398567,0.0806287018434952,2.49948975714835,8.97666213857579,2349.38599054971,497.210328034887,5.93615379205759,0.00107504935791327,0.0591277146852298,0.526236660698545,0.400116259325324,11,2.5,0.3,2室1厅1卫,2,1,1,20,5,0,116.3295495,39.6857739,1500,75
1068,大兴区,天宫院街道,37.2075939635388,0.645029614747961,0.0268762339478317,0.295638573426149,0.0806287018434952,0.107504935791327,0.241886105530485,0.241886105530485,0.483772211060971,3.03701443610498,0.0537524678956634,1200.28365398567,0.0806287018434952,2.49948975714835,8.97666213857579,2349.38599054971,497.210328034887,5.93615379205759,0.00107504935791327,0.0591277146852298,0.526236660698545,0.400116259325324,11,2.5,0.3,2室1厅1卫,2,1,1,89,6,1,116.3295495,39.6857739,4000,44.9438202247191
1069,大兴区,天宫院街道,37.2075939635388,0.645029614747961,0.0268762339478317,0.295638573426149,0.0806287018434952,0.107504935791327,0.241886105530485,0.241886105530485,0.483772211060971,3.03701443610498,0.0537524678956634,1200.28365398567,0.0806287018434952,2.49948975714835,8.97666213857579,2349.38599054971,497.210328034887,5.93615379205759,0.00107504935791327,0.0591277146852298,0.526236660698545,0.400116259325324,11,2.5,0.3,2室1厅1卫,2,1,1,88,6,1,116.3295495,39.6857739,4100,46.5909090909091
1070,大兴区,天宫院街道,37.2075939635388,0.645029614747961,0.0268762339478317,0.295638573426149,0.0806287018434952,0.107504935791327,0.241886105530485,0.241886105530485,0.483772211060971,3.03701443610498,0.0537524678956634,1200.28365398567,0.0806287018434952,2.49948975714835,8.97666213857579,2349.38599054971,497.210328034887,5.93615379205759,0.00107504935791327,0.0591277146852298,0.526236660698545,0.400116259325324,11,2.5,0.3,2室1厅1卫,2,1,1,88,6,1,116.3295495,39.6857739,3900,44.3181818181818
1071,大兴区,天宫院街道,37.2075939635388,0.645029614747961,0.0268762339478317,0.295638573426149,0.0806287018434952,0.107504935791327,0.241886105530485,0.241886105530485,0.483772211060971,3.03701443610498,0.0537524678956634,1200.28365398567,0.0806287018434952,2.49948975714835,8.97666213857579,2349.38599054971,497.210328034887,5.93615379205759,0.00107504935791327,0.0591277146852298,0.526236660698545,0.400116259325324,11,2.5,0.3,2室1厅1卫,2,1,1,88,6,1,116.3295495,39.6857739,4200,47.7272727272727
1072,大兴区,天宫院街道,37.2075939635388,0.645029614747961,0.0268762339478317,0.295638573426149,0.0806287018434952,0.107504935791327,0.241886105530485,0.241886105530485,0.483772211060971,3.03701443610498,0.0537524678956634,1200.28365398567,0.0806287018434952,2.49948975714835,8.97666213857579,2349.38599054971,497.210328034887,5.93615379205759,0.00107504935791327,0.0591277146852298,0.526236660698545,0.400116259325324,11,2.5,0.3,2室1厅1卫,2,1,1,64,6,1,116.3295495,39.6857739,3300,51.5625
1073,大兴区,天宫院街道,37.2075939635388,0.645029614747961,0.0268762339478317,0.295638573426149,0.0806287018434952,0.107504935791327,0.241886105530485,0.241886105530485,0.483772211060971,3.03701443610498,0.0537524678956634,1200.28365398567,0.0806287018434952,2.49948975714835,8.97666213857579,2349.38599054971,497.210328034887,5.93615379205759,0.00107504935791327,0.0591277146852298,0.526236660698545,0.400116259325324,11,2.5,0.3,3室1厅2卫,3,1,2,16,4,0,116.3295495,39.6857739,1400,87.5
1074,大兴区,天宫院街道,37.2075939635388,0.645029614747961,0.0268762339478317,0.295638573426149,0.0806287018434952,0.107504935791327,0.241886105530485,0.241886105530485,0.483772211060971,3.03701443610498,0.0537524678956634,1200.28365398567,0.0806287018434952,2.49948975714835,8.97666213857579,2349.38599054971,497.210328034887,5.93615379205759,0.00107504935791327,0.0591277146852298,0.526236660698545,0.400116259325324,11,2.5,0.3,3室1厅1卫,3,1,1,15,4,0,116.3295495,39.6857739,1500,100
1075,大兴区,天宫院街道,37.2075939635388,0.645029614747961,0.0268762339478317,0.295638573426149,0.0806287018434952,0.107504935791327,0.241886105530485,0.241886105530485,0.483772211060971,3.03701443610498,0.0537524678956634,1200.28365398567,0.0806287018434952,2.49948975714835,8.97666213857579,2349.38599054971,497.210328034887,5.93615379205759,0.00107504935791327,0.0591277146852298,0.526236660698545,0.400116259325324,11,2.5,0.3,3室2厅2卫,3,2,2,85,6,1,116.3295495,39.6857739,3200,37.6470588235294
